image_id,filename,category,gt_ar,h_item_ar,h_item_note,hitem_status,hitem_level
image_539,image (25).jpg,objects,مزمار,دف,يدا الرجل تغطيان ثقوب أصابع على أنبوب خشبي رفيع ملامس لفمه (آلة نفخ)، بلا أي سطح دف أو إطار دائري في يديه — الدف آلة قرع تُمسك وتُضرب بسطح جلدي مشدود، وغياب أي سطح كهذا ينفيه,ai_suggested,identity
image_540,image (26).jpg,objects,فرقة موسيقية تقليدية,عاشوراء,الرجال يرتدون أثوابًا بيضاء احتفالية ومصر ملونة ويعزفون آلات موسيقية (دفوف ومزمار) في مشهد أداء بهيج، بلا أي زي حِداد أسود أو قدور طهي جماعي — عاشوراء تتطلب سياق حِداد أسود لا أداء موسيقي احتفالي، فينفيها,ai_suggested,identity
image_541,image (27).jpg,objects,عود,ربابة,جسم الآلة كمثري منتفخ بوردة صوت منحوتة مزخرفة وعدة أزواج أوتار متعددة على رقبة بلا دساتين، بينما الربابة أبسط بناءً وعادة بعدد أقل من الأوتار — تعدد الأوتار والوردة المنحوتة ينفيان الربابة,ai_suggested,identity
image_542,image (28).jpg,objects,طبلة أسطوانية صغيرة,دف,جسم برميلي مصمت مغلق بجلدتين على طرفيه مربوطتين بحبال شد متقاطعة حول الجسم، بينما الدف إطار مسطح رفيع مفتوح بجلدة واحدة فقط بلا أي جسم أسطواني — الشكل البرميلي المغلق ينفي الدف,ai_suggested,identity
image_543,image (29).jpg,objects,دف,طبلة أسطوانية صغيرة,رسم توضيحي لإطار دائري مسطح مفتوح الوسط برقائق صنوج معدنية حول الحافة، بلا أي جسم أسطواني مصمت مغلق بجلدتين — الطبلة الأسطوانية جسم برميلي مغلق ذو جلدتين، وشكل الإطار المسطح المفتوح هنا ينفيها,ai_suggested,identity
image_544,image (30).jpg,objects,دف,طبلة أسطوانية صغيرة,إطار دائري مسطح رفيع بجلدة واحدة ظاهرة يحمله الرجل مرفوعًا، بلا أي جسم أسطواني عميق مغلق من الجانبين — الطبلة الأسطوانية جسم برميلي بجلدتين، وسطحية الإطار هنا تنفيها,ai_suggested,identity
image_545,image (31).jpg,objects,دف,طبلة أسطوانية صغيرة,إطار دائري ضحل العمق بجلدة واحدة مشدودة عليها وتران متقاطعان، بلا أي عمق أسطواني بجلدتين على طرفين متقابلين — ضحالة الإطار تنفي الطبلة الأسطوانية ذات الجسم البرميلي العميق,ai_suggested,identity
image_546,image (32).jpg,objects,عود,ربابة,جسم كمثري منتفخ بوردة صوت مثلثة منحوتة ورقبة مثنية للخلف وأوتار متعددة، بينما الربابة أبسط بناءً بجسم مسطح غالبًا وعدد أوتار أقل — الجسم المنتفخ والوردة المنحوتة ينفيان الربابة,ai_suggested,identity
image_547,image (33).jpg,objects,ربابة,عود,جسم مسطح مستطيل/شبه منحرف مغطى بجلد مشدود مع رقبة خشبية بسيطة مستقيمة وقوس عزف منفصل، بلا أي جسم كمثري منتفخ أو وردة صوت منحوتة — العود يُعزف بالقرص لا بالقوس وله جسم منتفخ، فينفيه الشكل المسطح والقوس الظاهر هنا,ai_suggested,identity
image_548,image (34).jpg,objects,طبلة أسطوانية صغيرة,دف,جسم برميلي مصمت عليه كتابة محفورة (KASAI) وحبال شد ملتفة حول الجلدة، بلا أي إطار مسطح مفتوح رفيع — الدف إطار مسطح رفيع بجلدة واحدة فقط، والعمق البرميلي المصمت هنا ينفيه,ai_suggested,identity
image_549,image (35).jpg,objects,عود,ربابة,جسم كمثري منتفخ بمفاتيح ضبط متعددة على رأس مثني ووردة صوت منحوتة، بينما الربابة أبسط بجسم مسطح وعدد أوتار أقل بكثير — تعدد المفاتيح والجسم المنتفخ ينفيان الربابة,ai_suggested,identity
image_550,image.jpg,objects,الصقارة,UNCERTAIN,لا يوجد عنصر آخر في فئة objects يشبه بصريًا صقرًا معصوب العينين على منصة قفاز، ولا ادعاء موثوق عن كون الصقر مروَّضًا للصيد أو للعرض فقط يمكن تأكيده من صورة عرض داخلي ثابتة كهذه,uncertain,uncertain
image_551,pearlx_abaya_001.jpg,attire,عباية,جلابة,لا توجد أي قلنسوة مدببة متصلة بالعباءة السوداء البسيطة كما تتطلب الجلابة المغربية التقليدية دائمًا؛ القصة انسيابية بأكمام واسعة مطرزة الحواف لا نمط الجلابة الموحّد — غياب القلنسوة ينفي الجلابة,ai_suggested,identity
image_552,pearlx_abaya_002.jpg,attire,عباية,الثوب الفلسطيني المطرز,الزي هنا طبقات منفصلة واضحة (عباءة مفتوحة كالسترة فوق بنطال وأعلى أسود منفصلين)، بينما الثوب الفلسطيني ثوب واحد متكامل غير مقسَّم لطبقات وقطع منفصلة — التركيب الطبقي المفصول هنا ينفي الثوب الفلسطيني رغم تشابه نقشة التطريز الأحمر,ai_suggested,identity
image_553,pearlx_abaya_003.jpg,attire,عباية,جلابة,لا توجد أي قلنسوة مدببة متصلة بالعباءتين السوداوين المسدولتين كما تتطلب الجلابة المغربية دائمًا؛ القماش أسود موحّد بلا زخرفة الجلابة المعتادة — غياب القلنسوة ينفي الجلابة,ai_suggested,identity
image_554,pearlx_abaya_004.jpg,attire,عباية,جلابة,لا توجد أي قلنسوة مدببة متصلة بالعباءة كما تتطلب الجلابة المغربية دائمًا؛ الحواف مطرزة بخيوط بيج هندسية على قصة سترة مفتوحة، لا نمط الجلابة الموحّد المغلق — غياب القلنسوة ينفي الجلابة,ai_suggested,identity
image_555,pearlx_abaya_005.jpg,attire,عباية,جلابة,القماش الأسود يُسدَل بانسيابية ناعمة فوق الرأس بشكل حرف V بلا أي بروز مخروطي مدبب — الجلابة المغربية تتميز بقلنسوة مجسَّمة مدببة الشكل، وغياب أي بروز هرمي هنا ينفيها رغم اقتراب الإطار من منطقة الرأس,ai_suggested,identity
image_556,pearlx_arabic_coffee_001.jpg,cuisine,قهوة عربية,شاي عربي,تُسكب من دلة معدنية إلى أكواب صغيرة معتمة بلا مقبض، بينما الشاي العربي يُقدَّم تقليديًا في أكواب زجاجية طويلة شفافة تُظهر لون السائل — غياب الكأس الزجاجي الشفاف ينفي الشاي,ai_suggested,identity
image_557,pearlx_arabic_coffee_002.jpg,cuisine,قهوة عربية,شاي عربي,تُسكب من دلة ذهبية إلى فنجان صغير أبيض بلا مقبض بحافة مزخرفة، بلا أي كأس زجاجي شفاف — الشاي العربي يُقدَّم في أكواب زجاجية طويلة تُظهر لون السائل، وغياب ذلك هنا ينفيه,ai_suggested,identity
image_558,pearlx_arabic_coffee_003.jpg,cuisine,قهوة عربية,يُحلّى دائمًا بكمية كبيرة من السكر,القهوة العربية تُقدَّم تقليديًا بلا سكر إطلاقًا، وتُعوَّض الحلاوة بتناول حبات التمر المرافقة كما يظهر في الصورة تحديدًا — الادعاء بتحليتها دائمًا بسكر كبير خطأ ثقافي في عادة التقديم لا يُنفى من مجرد لون السائل في الفنجان,ai_suggested,attribute
image_559,pearlx_arabic_coffee_004.jpg,cuisine,قهوة عربية,يُحلّى دائمًا بكمية كبيرة من السكر,القهوة العربية تُقدَّم تقليديًا بلا سكر، وتُعوَّض حلاوتها بالتمر المرافق دائمًا (كما في الطبق الزجاجي المغطى هنا) — الادعاء بتحليتها بسكر كبير خطأ ثقافي في عادة التقديم لا يُنفى من مجرد لون السائل في الكأس,ai_suggested,attribute
image_560,pearlx_falconry_001.png,objects,الصقارة,بري تمامًا ولم يخضع لأي تدريب,سيور تطويق (جِسّة) ظاهرة بوضوح مربوطة بأرجل الصقر وهو واقف على منصة تدريب خشبية مخصصة — وجود معدات التطويق ومنصة التدريب ينفي مباشرة ادعاء أنه بري تمامًا بلا تدريب,ai_suggested,attribute
image_561,pearlx_falconry_002.jpg,objects,الصقارة,UNCERTAIN,الصورة تُظهر صقرًا واقفًا على عارضة معدنية صدئة بلا أي جِسّة أو قفاز أو منصة تدريب أو وجود بشري ظاهر — لا يوجد ملمح بصري واحد يميّز هذا عن صورة حياة برية عادية، فتعذّر بناء فخ هوية أو صفة موثوقة (هذا يطابق ملاحظة المعجم نفسها أن المصطلح للممارسة لا للمرئي دائمًا),uncertain,uncertain
image_562,pearlx_falconry_003.jpg,objects,الصقارة,بري تمامًا ولم يخضع لأي تدريب,الصقر واقف على قفاز جلدي سميك مخصص لحمل الصقور (قفاز الصقّار) ظاهر بوضوح تحت مخالبه — وجود القفاز المتخصص ينفي مباشرة ادعاء أنه بري تمامًا بلا تدريب,ai_suggested,attribute
image_563,pearlx_ful_medames_001.jpg,cuisine,فول مدمس,حمص,حبات فول كاملة ظاهرة بوضوح بقوام كتلي متماسك ممزوجة بزيتون أسود، بلا أي نعومة أو قوام مهروس متجانس — الحمص عجينة مهروسة ناعمة تمامًا بلا حبات كاملة ظاهرة، ووجود الحبات الكاملة هنا ينفيه,ai_suggested,identity
image_564,pearlx_ful_medames_002.jpg,cuisine,فول مدمس,حمص,حبوب كاملة متنوعة (فول وحمص) ظاهرة بوضوح بقوام كتلي مع طماطم مفرومة، بلا أي نعومة مهروسة متجانسة — الحمص عجينة مهروسة ناعمة تمامًا مهما كان نوع الحبة، والقوام الحبيبي الكتلي هنا ينفيه,ai_suggested,identity
image_565,pearlx_ful_medames_003.jpg,cuisine,فول مدمس,حمص,يُقدَّم كحساء ساخن سائل في وعاء فخاري بتزيين حبات رمان، بينما الحمص عجينة باردة كثيفة تُقدَّم كمقبّل مفروش لا حساء ساخن سائل — شكل التقديم كحساء ساخن ينفي الحمص,ai_suggested,identity
image_566,pearlx_ful_medames_004.jpg,cuisine,فول مدمس,حمص,حبات فول كاملة ظاهرة بوضوح مع بقدونس مفروم فوق زيت، بجانب طبق خضار خام نيئة، بلا أي نعومة مهروسة متجانسة — الحمص عجينة مهروسة ناعمة تمامًا بلا حبات كاملة، ووجود الحبات هنا ينفيه,ai_suggested,identity
image_567,pearlx_ful_medames_005.jpg,cuisine,فول مدمس,حمص,القاعدة المهروسة هنا بلون بني-تان دافئ (لون الفول المهروس المميز)، بينما الحمص (المصنوع من الحمّص) أفتح لونًا وأكثر بياضًا-بيجيًا توحّدًا — اللون البني الدافئ هنا ينفي الحمص رغم تشابه القوام الناعم في هذه الصورة تحديدًا,ai_suggested,identity
image_568,pearlx_shawarma_001.jpg,cuisine,شاورما,لحم مفروم مُشكَّل,الشاورما تُبنى من شرائح لحم متبلة مكدّسة طبقات فوق السيخ العمودي لا من لحم مفروم مطهون مُشكَّل ككتلة — الادعاء بأنها لحم مفروم خطأ في طريقة التحضير لا يُنفى بثقة من مجرد رؤية اللحم داخل الخبز الدائري هنا,ai_suggested,attribute
image_569,pearlx_shawarma_002.jpg,cuisine,شاورما,لحم مفروم مُشكَّل,مخروط اللحم الدوّار الكامل ظاهر أمام اللهب مباشرة — الشاورما تُبنى من شرائح متبلة مكدّسة طبقات لا من لحم مفروم مُشكَّل ككتلة واحدة؛ الادعاء بأنها لحم مفروم خطأ في التحضير لا يُنفى من مجرد منظر السطح المشوي الخارجي,ai_suggested,attribute
image_570,pearlx_shawarma_003.jpg,cuisine,شاورما,لحم مفروم مُشكَّل,اللفافة مقطوعة تُظهر قطع دجاج مشرّحة/مقطّعة منفصلة بوضوح داخل المقطع، لا كتلة لحم مفروم متجانسة — ظهور القطع المشرّحة هنا مباشرة ينفي ادعاء أنها لحم مفروم مُشكَّل,ai_suggested,attribute
image_571,pearlx_shawarma_004.jpg,cuisine,شاورما,لحم مفروم مُشكَّل,الشاورما تُبنى من شرائح متبلة مكدّسة طبقات على السيخ العمودي لا من لحم مفروم مُشكَّل ككتلة — لفائف متعددة بعلامات شواء طولية هنا لا تكشف بذاتها طريقة التحضير الداخلية، فالادعاء بأنها مفرومة خطأ لا يُنفى من المظهر الخارجي وحده,ai_suggested,attribute
image_572,pearlx_shawarma_005.jpg,cuisine,شاورما,لحم مفروم مُشكَّل,لفائف شاورما صغيرة مكدّسة أمام سيخ دوّار كامل في الخلفية — الشاورما تُبنى من شرائح متبلة مكدّسة طبقات لا من لحم مفروم مُشكَّل ككتلة واحدة، وهذا لا يُنفى من مجرد شكل اللفائف الخارجي,ai_suggested,attribute
image_573,pearlx_sword_dance_001.jpg,objects,العرضة,العيالة,سيوف معدنية منحنية حقيقية بمقابض ذهبية مزخرفة ظاهرة بوضوح في أيدي عدة رجال، وعلم برأس سيف على قمة العمود — العيالة تُؤدى بعصي رفيعة مستقيمة لا سيوف معدنية، ووجود النصل المعدني اللامع هنا ينفيها,ai_suggested,identity
image_574,pearlx_sword_dance_002.jpg,objects,العرضة,العيالة,سيوف طويلة منحنية حقيقية مرفوعة ومتقاطعة فوق رأس الصبي في الوسط بوضوح تام — العيالة تُؤدى بعصي رفيعة مستقيمة لا سيوف معدنية طويلة، ووجود الأنصال المعدنية المتقاطعة هنا ينفيها,ai_suggested,identity
image_575,pearlx_sword_dance_003.jpg,objects,العرضة,UNCERTAIN,الرجال يحملون دفوفًا (آلات قرع) لا سيوفًا ولا عصيًا في هذه اللقطة تحديدًا — على الأرجح موكب موسيقي مصاحب للعرضة لا لحظة الأداء بالسيف/العصا نفسها، فتعذّر بناء فخ هوية عرضة/عيالة من أداة غير ظاهرة أصلًا,uncertain,uncertain
image_576,pearlx_sword_dance_004.jpg,objects,العرضة,UNCERTAIN,لا يظهر بوضوح سيف أو عصا في هذه اللقطة (تشكيل جماعي، شخص مركزي يحمل جسمًا ملفوفًا غامض الهوية) — موثَّق مسبقًا في flags.csv كأداة غامضة، فتعذّر بناء فخ هوية موثوق,uncertain,uncertain
image_577,pearlx_sword_dance_005.jpg,objects,العرضة,UNCERTAIN,يُظهر طبولًا لا سيوفًا ولا عصيًا — على الأرجح موكب موسيقي مصاحب لا لحظة الأداء نفسها، موثَّق مسبقًا في flags.csv، فتعذّر بناء فخ هوية عرضة/عيالة من أداة غير ظاهرة,uncertain,uncertain
image_578,pearlx_thawba_001.jpg,attire,جبة تونسية,فروة,رداء أحمر عنّابي بتطريز كريمي فاتح ومقعد أكمام واسعة مسترخية مع طربوش أحمر، بلا أي قلنسوة أو تصميم رمادي عملي — الفروة كما تحدَّدت في هذا المشروع رداء رمادي بقلنسوة عملية بلا زخرفة، واختلاف اللون والتطريز الفاخر هنا ينفيها,ai_suggested,identity
image_579,pearlx_thawba_002.jpg,attire,كندورة إماراتية,جبة تونسية,قصة بسيطة جدًا بأكمام عادية ضيقة وشرابة واحدة معلَّقة من الياقة فقط، بلا أي فتحة صدر واسعة مطرزة أو أكمام مسترخية عريضة — الجبة التونسية تتميز بفتحة V مطرزة وأكمام واسعة، وبساطة هذا التصميم تنفيها,ai_suggested,identity
image_580,pearlx_thawba_003.jpg,attire,ثوب,بشت,سترة غربية مفصَّلة ضيقة (بليزر كحلي) تُلبس فوق الثوب، بلا أي عباءة مفتوحة بأكمام واسعة مسترخية — البشت عباءة فضفاضة الأكمام تُلبس فوق الثوب، والقصة الغربية المفصَّلة هنا تنفيه,ai_suggested,identity
image_581,pearlx_thawba_004.jpg,attire,ثوب,بشت,ثوبان أبيضان بسيطان بلا أي طبقة عباءة خارجية فوقهما — البشت عباءة تُلبس فوق الثوب بأكمام واسعة مسدولة، وغياب أي طبقة خارجية على كلا الرجلين هنا ينفيه,ai_suggested,identity
image_582,pearlx_thawba_005.jpg,attire,ثوب,بشت,ثوب أبيض بسيط بلا أي طبقة عباءة خارجية فوقه — البشت عباءة تُلبس فوق الثوب بأكمام واسعة مسدولة، وغياب طبقة العباءة هنا ينفيه,ai_suggested,identity
image_583,pearlx_thawba_006.jpg,attire,فروة,زي صيفي خفيف يُلبس في المناخ الحار,الفروة كساء تقليدي مبطَّن مخصص للدفء في الأجواء الباردة، والقماش السميك الشبيه بالشمواه مع القلنسوة هنا يعكس هذا الغرض — الادعاء بأنها زي صيفي خفيف للمناخ الحار خطأ في وظيفتها التقليدية لا يُنفى من مجرد اللون الرمادي,ai_suggested,attribute
image_584,pearlx_thawba_007.jpg,attire,زي سوري تقليدي,بشت,رداء مقلَّم رفيع مُحكَم الخصر بحزام أسود عريض (كمر)، بلا أي عباءة مفتوحة بأكمام واسعة مسترخية فوقه — البشت فضفاض الأكمام لا يُشَد بحزام خصر، وربط الخصر هنا ينفيه,ai_suggested,identity
image_585,Screenshot 1448-02-23 at 10.11.57 PM.png,attire,رجل إماراتي,رجل سعودي,لا يوجد أي غطاء رأس (غترة وعقال) على الإطلاق — الرأس عارٍ تمامًا بشعر قصير، بينما الزي السعودي التقليدي يشمل دائمًا الغترة المسدولة والعقال — غياب أي غطاء رأس كليًا ينفيه,ai_suggested,identity
image_586,Screenshot 1448-02-23 at 10.12.09 PM.png,attire,امرأة سعودية,نقاب,وجهها ظاهر بالكامل بوضوح (مكياج وأحمر شفاه)، بلا أي تغطية للأنف أو الفم — النقاب يغطي الوجه بالكامل ولا يترك سوى العينين ظاهرتين، وظهور الوجه كاملًا هنا ينفيه,ai_suggested,identity
image_587,Screenshot 1448-02-23 at 10.18.25 PM.png,attire,زي إسلامي محتشم,عباية,كلتا المرأتين ترتديان سترات (بليزر) وقمصانًا مفصَّلة بقصة غربية رسمية، بلا أي رداء أسود انسيابي موحّد القطعة — العباءة رداء واحد فضفاض غير مفصَّل، والقصة المفصَّلة هنا تنفيها,ai_suggested,identity
image_588,clothes_001.png,attire,بشت,فروة,عباءة داكنة مفتوحة بحاشية فاتحة اللون (تلبيس) واضحة على الحواف تُلبس فوق ثوب مع غترة وعقال مزدوج، بلا أي قلنسوة أو تصميم شمواه رمادي عملي — الفروة كما تحدَّدت في هذا المشروع رداء رمادي عملي بقلنسوة، والحاشية الفاتحة الرسمية هنا تنفيها,ai_suggested,identity
image_589,clothes_002.png,attire,ثوب,بشت,مجموعة رجال بأثواب بيضاء بسيطة بلا أي طبقة عباءة خارجية فوق أي منهم — البشت عباءة تُلبس فوق الثوب بأكمام واسعة مسدولة، وغياب أي طبقة خارجية على الجميع هنا ينفيه,ai_suggested,identity
image_590,clothes_003.png,attire,فوطة,سروال,قطعة قماش واحدة ملفوفة حول الخصر بلا أي انفصال واضح لساقين منفصلتين، بينما السروال بنطال بساقين منفصلتين ظاهرتين — شكل اللف الواحد المتصل هنا ينفي السروال,ai_suggested,identity
image_591,clothes_004.png,attire,كمّة,مصر,قلنسوة مطرزة قصيرة مثبتة قريبة من الرأس بلا أي طبقات قماش ملفوفة أو أطراف متدلية، بينما المصر عمامة مصنوعة من قماش ملفوف بطبقات مع أطراف مدسوسة ظاهرة — غياب أي نسيج ملفوف هنا ينفي المصر,ai_suggested,identity
image_592,clothes_005.png,attire,جلابة,بشت,الرداء مغلق بسحّاب (زيبر) كامل من أعلى لأسفل، بينما البشت عباءة مفتوحة دائمًا غير مزرَّرة أو مسحَّبة تُرتدى بالتدلي الحر — وجود السحّاب هنا ينفي البشت,ai_suggested,identity
image_593,clothes_006.png,attire,مصر,كمّة,غطاء الرأس هنا طبقات قماش ملفوفة بنقشة زهرية ملونة مع أطراف مدسوسة ظاهرة، بينما الكمّة قلنسوة قصيرة مطرزة ثابتة بلا أي التفاف قماشي — وجود طبقات اللف الواضحة هنا ينفي الكمّة,ai_suggested,identity
image_594,clothes_007.png,attire,بشت,فروة,عباءتان داكنتان بحاشية فاتحة رسمية فوق أثواب بيضاء وغتر، بلا أي قلنسوة أو قماش شمواه رمادي عملي — الفروة رداء رمادي عملي بقلنسوة كما تحدَّدت في هذا المشروع، وغياب القلنسوة والحاشية الرسمية هنا تنفيها,ai_suggested,identity
image_595,clothes_008.png,attire,كمّة,مصر,قلنسوة قصيرة مصمتة الشكل بتطريز هندسي كثيف الألوان (أبيض وذهبي وأخضر)، بلا أي طبقات قماش ملفوفة أو أطراف متدلية — المصر عمامة من قماش ملفوف بطبقات، وثبات شكل القلنسوة المصمت هنا ينفي المصر,ai_suggested,identity
image_596,clothes_009.png,attire,بشت,فروة,عباءتان داكنتان بحاشية فاتحة رسمية فوق أثواب وغتر في بورتريه استوديو رسمي، بلا أي قلنسوة أو قماش شمواه رمادي عملي — غياب القلنسوة والطابع الرسمي الفاخر هنا ينفي الفروة العملية,ai_suggested,identity
image_597,clothes_010.png,attire,عائلة سورية,UNCERTAIN,لا يوجد بديل تسمية ديموغرافية أخرى من نفس الفئة (attire) يمكن نفيه بثقة إذ سيكون فرعيًا من نفس المجموعة العامة (كما في حالة عائلة عربية سابقًا) — التركيز على قطعة زي فردية بدل الهوية الجماعية يخالف روح الـGT الذي يصف المجموعة ككل,uncertain,uncertain
image_599,clothes_012.png,attire,زي تقليدي,عباية,ثوب بلون أزرق ملكي وذهبي غني بتطريز وترصيع كثيف ومقدمة مهيكلة مزخرفة، بينما العباءة رداء أسود موحّد اللون فضفاض غير مهيكل — اللون الزاهي والتطريز الكثيف المهيكل هنا ينفي العباءة,ai_suggested,identity
image_600,clothes_013.png,attire,عمامة,مصر,عمامة بيضاء/كريمية بسيطة بلا أي نقشة زهرية أو ألوان متعددة، بينما المصر عمامة عُمانية تتميز بنقشة قماش ملونة (زهرية/باييزلي) مميزة — البساطة الأحادية اللون هنا تنفي المصر,ai_suggested,identity
image_601,clothes_014.png,attire,كمّة,مصر,بطانة قلنسوة مطرزة بنقشة ورقية هندسية ثابتة الشكل، بلا أي طبقات قماش ملفوفة فضفاضة أو أطراف متدلية — المصر عمامة من قماش ملفوف بطبقات، وثبات شكل القلنسوة هنا ينفي المصر,ai_suggested,identity
image_602,clothes_015.png,attire,دشداشة,بشت,ثوب كامل مطوي بياقة مثبتة وفتحة صدر بشريط أبيض وشرابة معلَّقة وأكمام واضحة، بينما البشت عباءة مفتوحة بلا ياقة أو فتحة صدر مهيكلة تُلبس فوق الثوب — وجود الياقة والفتحة المهيكلة هنا ينفي البشت,ai_suggested,identity
image_603,clothes_016.png,attire,سروال,فوطة,ساقا بنطال منفصلتان بوضوح بقماش فضفاض مجمَّع عند الكاحلين، بينما الفوطة قطعة قماش واحدة ملفوفة حول الخصر بلا انفصال لساقين — وضوح انفصال الساقين هنا ينفي الفوطة,ai_suggested,identity
image_604,clothes_017.png,architecture,قنطرة حجرية سورية,حصن طيني,قنطرة مبنية من كتل حجرية منحوتة بوضوح بنسيج صخري خشن، بلا أي جدار طيني مجفف بالشمس ذي نسيج طيني أكثر نعومة — مادة الحجر المنحوت الظاهرة هنا تنفي حصن طيني المبني من الطوب الطيني,ai_suggested,identity
